,timestamp,oi,notional,datetime
7949,1671724800,99162.54400000,1649246387.36546870,2022-12-23 00:00:00
7950,1671724500,99669.90100000,1658601938.70090060,2022-12-22 23:55:00
7951,1671724200,99586.34800000,1659128474.94960000,2022-12-22 23:50:00
7952,1671723900,99388.39800000,1654979854.99099800,2022-12-22 23:45:00
7953,1671723600,99283.54900000,1653794053.36323900,2022-12-22 23:40:00
7954,1671723300,99317.72000000,1655000690.76400000,2022-12-22 23:35:00
7955,1671723000,99103.51600000,1652906932.41601060,2022-12-22 23:30:00
7956,1671722700,98904.92500000,1650182555.00124860,2022-12-22 23:25:00
7957,1671722400,98691.29200000,1648083905.71210900,2022-12-22 23:20:00
7958,1671722100,98988.20800000,1652291370.29440000,2022-12-22 23:15:00
7959,1671721800,99157.95100000,1651650575.06987210,2022-12-22 23:10:00
7960,1671721500,98704.32400000,1643377642.43800000,2022-12-22 23:05:00
7961,1671721200,98448.77700000,1640997476.89055730,2022-12-22 23:00:00
7962,1671720900,98259.56600000,1637191062.73540000,2022-12-22 22:55:00
